"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?pa=000000001&c=ruvvvvvfvtvnvv1urvvvvfvvvvvvfvvvou20evvvvvvvvvnvvuvs&ct=0&vs=INTL.44-2-AFG-QBTU.A&cy=2015&vo=0&v=T&end=2015"
"Sat Aug 25 2018 16:21:01 GMT-0700 (Pacific Daylight Time)"
"Source: U.S. Energy Information Administration"
,,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"","Primary Energy","Quad Btu"
"","Consumption",""
"","Congo (Brazzaville)","Quad Btu",0.0114710963257,0.0137592342672,0.0125359088056,0.0113364681678,0.01159498,0.017295344,0.014627138,0.018370201,0.015461052,0.017307908,0.019092738,0.017202564,0.016722478,0.015035015,0.014672948,0.014980956,0.01507278,0.014964438,0.013886695,0.0122389,0.012865812,0.016273223,0.015352616,0.017657283,0.01865368,0.027217865,0.028753324,0.034283476,0.039754466,0.0485858,0.07350139665,0.07822077775,0.083605979045,0.10330357325,0.100306299633,0.101121085068
"","Congo (Kinshasa)","Quad Btu",0.0887930307261,0.0903651251423,0.091538893344,0.0952604676117,0.0933190252998,0.0956932747554,0.101068993397,0.0968781479953,0.106759934582,0.11045763525,0.105398302221,0.100998243172,0.111001920661,0.105165495241,0.0918866233344,0.10126310508,0.102579233685,0.0925031189643,0.0874774461466,0.0887313796389,0.0878952926389,0.0770796678338,0.0741325324892,0.0742638973199,0.088782603336,0.0920876433343,0.0929334325762,0.0983538386505,0.0953873910801,0.097022674992,0.106380804515,0.11510442743,0.117211571268,0.126245955964,0.161393552728,0.142737744688
"","Cook Islands","Quad Btu",0.000417,0.000837,0.000823,0.00083,0.00083,0.000828,0.000758592336658,0.000758592336658,0.00075651968,0.000668419763507,0.000668419763507,0.000557823894,0.00066762768,0.000668112565,0.000669451363507,0.00066762468,0.00066762748,0.000669441063507,0.000669439463507,0.000669442363507,0.00080083927,1.0333E-006,1.0173E-006,1.0125E-006,1.30208E-006,0.00097930783,0.00100128947,0.00096128492,0.00100128102,0.0010012688,0.00100126828,0.00100126308,0.001,0.001,0.00108147709,0.0010999002173
"","Costa Rica","Quad Btu",0.0557940309024,0.0576342389238,0.0553272749361,0.060853831051,0.058596068,0.059517495,0.05820096,0.064566146,0.069847232,0.0757779,0.074382052,0.078940484,0.093411064,0.10130072,0.103112116947,0.105832127395,0.10702285001,0.118679535986,0.122026718811,0.133851130139,0.140674713147,0.145249562621,0.152792155673,0.156682051983,0.162324491717,0.161049759727,0.173488542345,0.181111368234,0.190727519524,0.181828941624,0.184634784467,0.186287978101,0.189301563798,0.189748725355,0.193645682193,0.203625388414
"","Cote dIvoire (IvoryCoast)","Quad Btu",0.073971864425,0.0810418825221,0.0760958820145,0.0742248594194,0.06585236,0.077040768,0.078315834,0.086669504,0.090667548,0.09104,0.077616218,0.065961512,0.063734996,0.071205883,0.074987192,0.080327,0.100888608,0.094887848,0.096875195,0.125347444,0.13258689,0.110469134,0.107076396,0.107839026,0.1146479,0.113604491,0.114352053,0.119139232,0.13469165,0.129701912,0.127626495325,0.12735151808,0.1323879607,0.16127718186,0.172699674919,0.173990559224
"","Croatia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.321444865979,0.323258685564,0.340649507157,0.345444130361,0.344421323339,0.352142536417,0.372284916661,0.375561407936,0.372473055669,0.383310253721,0.373622391199,0.392280766615,0.407357951641,0.40583842911,0.40634925024,0.398068462307,0.404534376472,0.394110422328,0.401856901019,0.373085478969,0.359437455397,0.369959426587,0.360231267397,0.346488725004
"","Cuba","Quad Btu",0.454307970207,0.461632768792,0.500458660179,0.458481816427,0.474011712239,0.483370833713,0.499174565412,0.48968311664,0.497176870854,0.504414020141,0.499494766058,0.462326348833,0.407992152093,0.402983426129,0.411246499368,0.418961978976,0.428534680365,0.472629288136,0.449426966614,0.455664050854,0.459123354262,0.465729469968,0.466325221912,0.464250196692,0.519001713286,0.450113139871,0.353844442746,0.37062442069,0.348304313628,0.41216012885,0.39758869005,0.409286013254,0.408340380382,0.403264316994,0.420523415798,0.438117964854
"","Cyprus","Quad Btu",0.042,0.036,0.039,0.043,0.0439887147499,0.0464070171441,0.0480457559854,0.0538710755237,0.0547302508123,0.0659507220276,0.0698443332834,0.0698467840152,0.0814943573749,0.0820015015459,0.09287227554,0.09255556424,0.0904841980451,0.0924868397973,0.0996662030947,0.104768699853,0.103255543094,0.112358036408,0.110358036408,0.111358036408,0.117468862508,0.120350744869,0.124401911521,0.126293567001,0.131181683956,0.125849647491,0.12132885613,0.120033119513,0.113451663855,0.101143879017,0.0959709238967,0.0991596649078
"","Czech Republic","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,1.62522374675,1.57056654892,1.59794508426,1.69052423457,1.48244734214,1.43779180217,1.35054463659,1.4064823431,1.45476041351,1.45393775553,1.51803828054,1.53328215163,1.54924406387,1.58329844594,1.6292726386,1.62971470533,1.53394830797,1.60030414072,1.57786854313,1.57062008291,1.63775650315,1.62929875673,1.59619161647
"","Denmark","Quad Btu",0.873157063756,0.726878086496,0.741627469778,0.711961539311,0.726277826447,0.804961794159,0.823205557765,0.824734488958,0.805462863079,0.754035904439,0.767118820846,0.844124074284,0.79469713435,0.842875687531,0.880031590714,0.882542832185,0.978431979443,0.939021254466,0.919271286074,0.897351692506,0.874227002249,0.886780785964,0.856812640941,0.899079134445,0.865648213845,0.84478599099,0.904704357913,0.879614340238,0.844762278245,0.795240826134,0.833678098326,0.793932029828,0.752657122024,0.7433711491,0.718768025994,0.714366314723
"","Djibouti","Quad Btu",0.022,0.018,0.018,0.013,0.011,0.011,0.01,0.01,0.01,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.025,0.026,0.026,0.026,0.024,0.023,0.017,0.017,0.017,0.017,0.017,0.013,0.01271254456,0.0124806866097
"","Dominica","Quad Btu",0.00047649202961,0.0006145300262,0.00060408604167,0.000667800273,0.00067904,0.000726258,0.000717713994411,0.000772712846301,0.00096279233,0.00101163641019,0.00101115641019,0.00101170041019,0.00100788842,0.001050643145,0.001175372,0.001195928,0.00119646,0.00120426,0.001275319,0.001327232,0.001326432,0.001278991,0.00230519,0.002293625,0.002340544,0.001269973,0.002267813,0.002207564,0.00219708,0.00222936,0.002229266,0.002344918,0.002256932,0.002353017,0.00223138545,0.00224854388519
"","Dominican Republic","Quad Btu",0.0877106501253,0.0862300013135,0.0916872778475,0.108078775707,0.09331396,0.100826461059,0.108577218824,0.120942849597,0.131263079612,0.127787500296,0.138827900522,0.136592033509,0.141270420587,0.133510407678,0.146681453919,0.15881162496,0.173041548705,0.181926450792,0.187572805392,0.212785416422,0.234462161546,0.244785957675,0.252227665528,0.268348484795,0.262586574561,0.271538391341,0.279032288007,0.290775593318,0.311105299711,0.279453338805,0.287822308561,0.296276249064,0.319485922181,0.322497765936,0.301343810154,0.302083871932
"","Ecuador","Quad Btu",0.186165022889,0.193218821051,0.211304064121,0.197010271158,0.20802172,0.220291167,0.23760442,0.234739634,0.242946084,0.237772544,0.253354674,0.2674409,0.298924008,0.288297368,0.315043684,0.308684008,0.33294554,0.343067897,0.350678877,0.33674103,0.368633496031,0.392107581126,0.400279014354,0.414225524417,0.450167127571,0.477761979628,0.505147936337,0.534508283622,0.558157338925,0.574662847084,0.59046618943,0.617256533445,0.645979555414,0.680011051096,0.710611117679,0.699325805557
"","Egypt","Quad Btu",0.710087459386,0.825718139784,0.921226653224,1.05596611073,1.1556552992,1.21889081377,1.24796285248,1.29841174672,1.31054852447,1.35437864386,1.43254602798,1.43408680824,1.42777937178,1.51063965117,1.56305940135,1.59938473159,1.73383819419,1.79924197501,1.85594144649,1.9302048269,2.00753326787,2.22785732354,2.25921958843,2.43234407113,2.58459579459,2.78057581037,2.6191845091,2.77604218711,3.16500366949,3.22340311742,3.27118142848,3.44288916774,3.65493634503,3.60635530367,3.5014989373,3.53636701469
"","El Salvador","Quad Btu",0.0451463275302,0.0411637950462,0.0414886517596,0.0428157752516,0.04508728,0.044693105,0.048618906,0.046165431,0.050789012,0.051244368,0.053416956,0.053354268,0.06058383,0.062258807,0.068826408,0.084535176,0.086001824,0.086929642,0.098768384,0.104095444,0.100774425,0.105319893,0.104093887,0.11362071,0.11080252,0.117006204,0.122144384,0.123337496,0.125695532,0.118218708,0.124211592,0.126533236,0.127994052,0.12477733,0.12742146466,0.126863663411
"","Equatorial Guinea","Quad Btu",0.00084677600658,0.00084490600524,0.00102090800926,0.0010210400364,0.00102088,0.001020894,0.001020892,0.001020838,0.001020648,0.002020864,0.002020804,0.002020872,0.002020684,0.002020618,0.002020632,0.002020624,0.00202068,0.002030639,0.0027700871,0.0027701741,0.004020402,0.003020666,0.049050865,0.050070875,0.005734612,0.050231993,0.050231433,0.059560188,0.066559978,0.06365332,0.0688006759,0.0702781081,0.0702758119,0.0658437103,0.06258981578,0.0563113576728
"","Eritrea","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.014,0.015,0.016,0.016010213,0.017010197,0.014010226,0.009010201,0.011010333,0.010010173,0.011010125,0.010010016,0.010009999,0.010019838,0.010019768,0.006019708,0.00701952,0.010039024,0.007038864,0.008038064,0.008038164,0.00767236158,0.00780951282712
"","Estonia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.117698477813,0.0929194565363,0.0903799021678,0.0789992941974,0.0864309132168,0.0935075899448,0.115014486679,0.088112166522,0.0833474842346,0.095185576888,0.0986558526863,0.095103149823,0.0994092922667,0.0863621726728,0.0947208411765,0.0931968498671,0.094217223406,0.0847807179115,0.0809486202276,0.077828479245,0.0965228328497,0.08929979576,0.0859829034244,0.0893525261376
"","Ethiopia","Quad Btu",0.0299135255562,0.0302474073152,0.0340005986576,0.0385539713386,0.03813052,0.045803909,0.044576166,0.050231234,0.048869744,0.052369408,0.053317376,0.046448292,0.061655434,0.058896559,0.04382344,0.047581168,0.0394583,0.03983015,0.052203033,0.061453634,0.064678635,0.0693777605467,0.0743775695565,0.0808522274933,0.0850000641166,0.091047195,0.102998975857,0.112139707173,0.132677023733,0.131366100279,0.138088633871,0.165824985526,0.186272500905,0.206971618204,0.227632910694,0.239030374486
"","Falkland Islands (Islas Malvinas)","Quad Btu",0.000172,0.000173,0.000173,0.000173,0.000174,0.000215,0.000216050231178,0.000216050231178,0.00043273243,0.000393519279288,0.000349945725863,0.000349945725863,0.00034898959,0.00034813481,0.000349945725863,0.000393519279288,0.00043762678,0.000482399310904,0.000393894905589,0.000393894905589,0.00039485889,2.0666E-006,2.0346E-006,2.53125E-006,2.504E-006,0.00052568194,0.00057036159,0.0006529652,0.000682552851391,0.00067418949,0.00070344949,0.00071296549,0.000723075105041,0.00067800199,0.00067295753,0.000711772692513
"","Faroe Islands","Quad Btu",0.00650901216121,0.00051219712838,0.00051224622687,0.0005154808918,0.00051156,0.000511903,0.007511854,0.008510531,0.008640088,0.009740672,0.009769748,0.008772264,0.008858386,0.008756917707,0.00977994118,0.00977927784,0.00972528896,0.009772266208,0.009785648259,0.00971597339,0.009773082785,0.009782197767,0.010977503224,0.010889207875,0.011011135232,0.011083071682,0.012139812128,0.011177836744,0.01106314806,0.01103931312,0.01078789456,0.011039612,0.01104676,0.010059051,0.0106981895,0.0113118816519
"","Fiji","Quad Btu",0.015475702497,0.01540774488,0.015521007438,0.0129232257718,0.0144737549675,0.014402516939,0.0179854414685,0.0149266716736,0.0147636479695,0.0169821785923,0.0187145863298,0.01659258088,0.0166463243303,0.0178315849088,0.0180407469088,0.019144404996,0.0202034383427,0.0201597681784,0.0189789749504,0.021266929077,0.0238638511485,0.0263762226916,0.0301999881813,0.0361092980005,0.0398823182192,0.0385906409,0.0405817509,0.0403185804,0.0350757954,0.023685776,0.0230984956,0.0234800476,0.024062512,0.036075812,0.03494388024,0.0351911281744
"","Finland","Quad Btu",0.936399265654,0.87730125673,0.873253788028,0.875515018257,0.917496262874,0.929747359198,0.962198953872,1.03916973372,1.04196371973,1.05100920661,1.09640356667,1.11499060935,1.12413302983,1.13520800837,1.18065504717,1.12897716731,1.14766666924,1.17173090308,1.22000460774,1.20811761989,1.2237885214,1.24023872696,1.24820768986,1.30617366907,1.3313239496,1.25174877391,1.32006817549,1.32608366041,1.29528491793,1.20619999328,1.28506367011,1.22514724231,1.21978162406,1.1879855852,1.15109758614,1.16724911372
"","Former Czechoslovakia","Quad Btu",2.86025989839,2.83108111023,2.78301493575,2.79047160757,2.79456886038,2.83749867331,2.8818767971,2.96858724392,2.89245293244,2.9013185411,2.92898767286,2.61446009318,2.36506286342,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Former Serbia and Montenegro","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.662455608899,0.546511646744,0.550510726424,0.471716923023,0.741706970116,0.755258978806,0.775592781732,0.625505114696,0.624726754728,0.66091917908,0.73827813049,0.734082839322,0.75268541392,--,--,--,--,--,--,--,--,--,--,--
"","Former U.S.S.R.","Quad Btu",46.7345218153,47.2208824388,49.2613329374,50.4180106782,53.4148694647,55.6888649298,57.4759377013,58.8235213296,60.7596741606,60.0692502407,60.9136973968,57.6032238766,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Former Yugoslavia","Quad Btu",1.66504766726,1.74255436498,1.78387434882,1.82436905818,2.12680901355,2.19668641484,2.20767318154,2.22177150185,2.22857344109,2.23100567634,2.13435226215,1.90284381087,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","France","Quad Btu",8.46892477003,7.85127901971,7.82776898915,7.98850227816,8.17773045863,8.35134985787,8.51764483484,8.65271029242,8.75932271665,8.9194624274,9.12703349901,9.75045135778,9.81212258656,9.8188425427,9.78984220013,10.0612803547,10.4026312741,10.3558945736,10.5806819948,10.738147837,10.8624094006,11.1220935234,11.0010902544,11.079518793,11.2834968991,11.3832159761,11.4157306183,11.2321278443,11.3117904717,10.7077558206,10.949286105,10.6493849269,10.5493266042,10.6189030491,10.2178415187,10.2628077005
"","French Guiana","Quad Btu",0.005,0.004,0.006,0.006,0.005,0.005,0.005,0.006,0.007,0.008,0.01,0.011,0.009,0.012,0.012,0.013,0.013,0.013,0.014,0.014,0.014,0.01947649,0.019584977,0.020781375,0.019939488,0.021159384,0.021338241,0.020553092,0.019789406,0.01791008,0.021190172,0.0173154,0.016290896,0.01667509,0.01649888207,0.0161123112724
"","French Polynesia","Quad Btu",0.003,0.005,0.006,0.0081683202912,0.01225056,0.011334304,0.01436561,0.014364665,0.014598792,0.014667648,0.013717738,0.013772264,0.01293078,0.012969046,0.010990336,0.011289,0.01137522,0.011358329,0.011539747,0.010889662,0.011183316,0.011084965,0.011332663,0.01355925,0.013782848,0.014769823,0.015963962,0.01617448,0.017059486,0.01703008,0.017673144,0.017176384,0.016979328,0.015850954,0.01583201898,0.0169343040841
"","Gabon","Quad Btu",0.0286697168455,0.032264825069,0.0300388302317,0.0416913298462,0.03730576,0.03189502,0.02894659,0.032959892,0.035906756,0.043229376,0.043291802,0.044388688,0.045404872,0.043329699,0.044716368,0.042167104,0.04395146,0.046252104,0.044269767,0.04048758,0.037181202,0.038051708,0.037369333,0.03809225,0.039588756,0.038773689,0.042018117,0.0448388,0.049731222,0.05214504,0.0498066764,0.04875939235,0.0607195019,0.0640685201,0.067549630896,0.0676703202729
"","Gambia, The","Quad Btu",0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.006,0.006,0.006,0.007,0.006,0.006,0.007,0.00686078301,0.00720509404847
"","Georgia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,0.328810371576,0.197742050319,0.154019487922,0.15153758984,0.158754598295,0.106166789646,0.16563508842,0.143930232892,0.137387143748,0.125915045707,0.143813894923,0.131810224147,0.135378462446,0.150791206288,0.138641417367,0.168725189454,0.175978511253,0.177382904061,0.189883832364,0.175893500385,0.182249165895,0.20595401842,0.214808064072,0.179249991842
"","Germany","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,14.3007344195,14.0428702076,14.0847277056,14.0300910408,14.3644118157,14.4129421681,14.3821801548,14.3368192819,14.0937797632,14.1748354735,14.483778657,14.2359836848,14.1602198891,14.3752413459,14.1454883429,14.3738001165,13.8395269001,14.1528312029,13.2959092913,14.0071531986,13.4358224308,13.566066243,13.4432886918,13.0543708344,13.2046788946
"","Germany, East","Quad Btu",3.61013785816,3.57276071962,3.5928378018,3.5625399307,3.82845167976,3.92884264557,3.96986186442,3.92624039892,3.86404703419,3.72512666831,3.17170040638,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Germany, West","Quad Btu",11.3482813506,10.8643489324,10.6487629938,10.5470270369,10.527348868,10.9609965575,11.2929339847,11.3371750343,11.4052256859,11.1397133719,11.3357511173,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Ghana","Quad Btu",0.086305825358,0.0832190229934,0.0828755848768,0.05505834641,0.05092856,0.058377972,0.077909194,0.085249941,0.09270658,0.103061536,0.100265236,0.104675356,0.113633128,0.111235444,0.115178708,0.116475532,0.123854464,0.122046482,0.095373024,0.116251378,0.14246504,0.142113795,0.131203386,0.125104242,0.145090404,0.149324939,0.149752897,0.133116828,0.153537226,0.172555832,0.1988338726,0.23933202815,0.244983694,0.262329718754,0.257110297301,0.24230904745
"","Gibraltar","Quad Btu",0.007,0.008,0.007,0.006,0.005,0.012,0.019,0.019,0.025,0.020996588,0.021996588,0.022996588,0.039996588,0.04098294,0.042,0.042,0.042,0.042,0.048,0.042,0.094,0.051,0.052,0.054,0.055,0.056,0.058,0.06,0.057,0.063,0.114,0.121,0.122,0.174,0.131624984,0.135793551357
"","Greece","Quad Btu",0.755817945748,0.733934642373,0.720271593283,0.738531076885,0.765303341309,0.808580184179,0.835967310519,0.897703839513,0.95719116666,1.00186570328,1.03818566786,1.05619623035,1.02039220527,1.07276160338,1.08664325716,1.12398459546,1.14488287773,1.19911251188,1.27421750336,1.26665908639,1.33739523166,1.35571842414,1.35836481925,1.43698539596,1.42788166486,1.434963333,1.478697186,1.49959410857,1.47122284549,1.40330167519,1.34478104613,1.30638955537,1.20500185684,1.11366835637,1.07359870596,1.09646103685
"","Greenland","Quad Btu",0.00805401319,0.00705401319,0.007027006595,0.005027006595,0.008027006595,0.007,0.005,0.003,0.008,0.007,0.008,0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.008,0.009748646,0.009744371,0.009632614,0.009851486,0.0098225,0.009923072,0.010029797,0.009944124,0.014016336,0.013990508,0.0135864,0.016887776,0.018284008,0.01828302,0.013606498,0.01343540728,0.0145205395612
"","Grenada","Quad Btu",0.000669,0.000766,0.000851,0.000829,0.000853,0.000878,0.000975059647397,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.00443881504,0.00466556431016
"","Guadeloupe","Quad Btu",0.007,0.01,0.013,0.013,0.015,0.013,0.01331338,0.01531257,0.01730972,0.01931296,0.02031206,0.02131308,0.02031026,0.0233164863,0.0243167012,0.0243165784,0.02432054,0.024357455,0.02440788,0.02440904,0.02651005,0.02651665,0.02761038,0.02951875,0.0295024,0.03149985,0.03248785,0.0364826,0.0374781,0.031464,0.03136584,0.03140882,0.0314758,0.035543837,0.03602079171,0.0361027718035
"","Guam","Quad Btu",0.053,0.074,0.058,0.055,0.019,0.009,0.016,0.011,0.011,0.011,0.026,0.029,0.035,0.047,0.066,0.05,0.045,0.051,0.042,0.047,0.039,0.041,0.027,0.033,0.026,0.029,0.031,0.027,0.025,0.04,0.036,0.032,0.034,0.029,0.032631845,0.0333478259946
"","Guatemala","Quad Btu",0.066867088908,0.0561184830323,0.0576451625002,0.062994615561,0.05385908,0.060615863,0.065364068,0.065212412,0.071677544,0.074491392,0.080079222,0.078630816,0.08528701,0.092411739,0.102840928,0.10909492312,0.1127264746,0.12275731841,0.14294740568,0.158512444561,0.15721025647,0.174797818095,0.168055527712,0.18583997559,0.188793369335,0.196064274576,0.199886381145,0.20769734189,0.195531082564,0.210467322312,0.20539150564,0.208891706283,0.215220536767,0.21697446949,0.233803813285,0.239648714478
"","Guinea","Quad Btu",0.0135374244869,0.0135470443878,0.0135471926852,0.0136095627846,0.0136182,0.012681967,0.015702698,0.016719135,0.016734432,0.01677344,0.021799546,0.017836736,0.017840876,0.01785562,0.018877512,0.018969592,0.0190163,0.019910705,0.020130479,0.020998366,0.022141606,0.023641818,0.023991897,0.0220095,0.023498784,0.023889511,0.023523064,0.023268172,0.024163496,0.02404592,0.023702392,0.023012708,0.02366284,0.037589221,0.03833207929,0.0377076851892
"","Guinea-Bissau","Quad Btu",0.001,0.001,0.001,0.001,0.002,0.002,0.001,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.005,0.006,0.006,0.006,0.006,0.005,0.00507998666,0.00530731610566
"","Guyana","Quad Btu",0.0210519400164,0.0240522650131,0.0200522700232,0.017052600091,0.0200522,0.020052235,0.01905223,0.015052095,0.01505162,0.01005216,0.00905201,0.01105218,0.01211995,0.015092489,0.01510276,0.0131198,0.01410288,0.015098833,0.020061182,0.021061356,0.023,0.024,0.024,0.023,0.021,0.023,0.022,0.022,0.023,0.023,0.022,0.023,0.023,0.028,0.02734357592,0.0272765065525
"","Haiti","Quad Btu",0.0153788527534,0.0104460026131,0.0147955564495,0.0126451573068,0.0128231304489,0.0149761356194,0.0150106388214,0.0209807629798,0.0233262471714,0.0218094611552,0.0141745287194,0.014322102357,0.0150385318297,0.011793739,0.010382996,0.015578,0.01778146,0.022022174,0.022089691,0.02370989,0.02385628,0.02589324,0.026614461,0.0265515,0.026574112,0.027619738,0.027658292,0.029502368,0.036763866,0.0330008,0.0307073,0.03216592,0.033084004,0.03633574,0.04085929804,0.0425408099589
"","Hawaiian Trade Zone","Quad Btu",0.095,0.109,0.1,0.095,0.115,0.11,0.065,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
"","Honduras","Quad Btu",0.0330058905399,0.030568267151,0.031830439917,0.0327284871242,0.0340306,0.032047102,0.037314608,0.036807773,0.044963672,0.053048636,0.059500768,0.058894728,0.060431904,0.061157061,0.0606279371853,0.0649914698128,0.0733493084908,0.0744691530324,0.0805663141299,0.0875030943931,0.0863467073404,0.0927800913991,0.0973562193111,0.100279714508,0.10943442303,0.116478521902,0.121317809282,0.132826157186,0.129975004369,0.123208053795,0.131142093279,0.136638255736,0.147217317849,0.146505312533,0.144547469265,0.151906207719
"","Hong Kong","Quad Btu",0.272025265138,0.281544360238,0.295673487766,0.329005776315,0.34738869585,0.35747270144,0.392709262553,0.434450224144,0.467272603272,0.48306638753,0.517648142066,0.548738518005,0.576639672758,0.600420699239,0.612349535493,0.636509777823,0.695934953243,0.681933997748,0.714947264347,0.856594274246,0.827049352391,0.85792262542,0.925704061407,0.958765922507,1.0661529184,1.11461114312,1.10290576129,1.1852672021,1.116031387,1.28095760709,1.36904304743,1.2884861342,1.21599008419,1.14846987183,1.1053400622,1.21930473802
"","Hungary","Quad Btu",1.20443833778,1.19567272025,1.19591138058,1.20812492406,1.1786549484,1.22456343968,1.22804133889,1.26901412488,1.23881961,1.23735181966,1.17175494107,1.12344933248,1.03407522514,1.02353448846,1.01989713773,1.03360157743,1.06693507601,1.04294436829,1.05147207977,1.05161084334,1.02350951632,1.05603260253,1.05630704909,1.08275630178,1.08334109946,1.15499505787,1.14777237656,1.11347302169,1.10799862642,1.03388986003,1.0558333865,1.02615799276,0.956241807412,0.929206382718,0.945857594892,0.994789116504
"","Iceland","Quad Btu",0.0555655874799,0.0549108429835,0.0573088928868,0.0617710614847,0.0655501186826,0.0652274709335,0.06723158058,0.0694890104845,0.0729054655903,0.0759683566782,0.0772214836804,0.0750539899706,0.0773163266609,0.0789951991239,0.0800328484836,0.0818524574734,0.0877408628965,0.0916506352832,0.0988217216988,0.107844507956,0.113876792085,0.116242944503,0.120937115387,0.12098399503,0.123933304387,0.124957182777,0.1381690092,0.157832042545,0.198446185504,0.197468867035,0.196848385182,0.196561228828,0.197147914362,0.205434215901,0.204173625964,0.211102819747
"","India","Quad Btu",3.97147781516,4.45462474424,4.60844862194,4.88425110981,5.26739235827,5.54183343238,5.96332977132,6.27227052257,6.91434921564,7.30851035059,7.79703230241,8.23476963094,8.75904486882,9.37437439433,9.87145164073,11.3725045114,11.3185207291,11.685920559,12.0810163457,12.8287639572,13.2818144197,13.729033568,13.7588336284,14.4533372433,15.4233290058,16.5842596227,17.7329482752,19.1800247178,20.0539818586,21.8136785379,23.584252097,24.7833909774,26.0664011062,23.7910931118,24.7259525233,25.2696396611
"","Indonesia","Quad Btu",1.15526848748,1.25797283381,1.29433655086,1.3716092014,1.43239977819,1.54999756093,1.67157733188,1.75697109294,1.90267462427,2.13652487622,2.35688396793,2.6230268944,2.7113081106,2.87439190365,3.05829952137,3.29044502192,3.50148069999,3.6839222587,3.54764634967,3.94793830735,4.23773934026,4.14479296133,4.27785438778,4.58940478567,4.62342353078,4.76488869093,5.06241151876,5.71893050678,5.69647560434,5.96751297654,6.52310982683,6.51349620658,6.75228576041,6.73301441748,6.79681868508,6.85875590468
"","Iran","Quad Btu",1.60571404223,1.50987240177,1.7312015241,2.11579372931,2.23054612502,2.39967197156,2.42938732578,2.54040348322,2.70259978483,2.97278179905,3.09632980742,3.23412177114,3.34883632867,3.47774224383,3.68109642539,3.82267645575,3.95607225584,4.42678412263,4.58240575077,4.82996763903,5.2776284377,5.68829425206,6.02280503458,6.20238845928,6.46951397367,7.5806852223,8.00829635248,8.29010427863,8.52582161873,9.45382127966,9.32203237704,9.71529707131,9.90918011878,10.1483915965,10.5978157916,10.8405192864
"","Iraq","Quad Btu",0.524095006247,0.483139400789,0.462314218797,0.551248890811,0.53830576,0.566309988,0.622204924,0.639293076,0.767257772,0.825196608,0.918282808,0.623203852,0.839167006,0.964123546,1.102715064,1.130815968,1.12483176,1.041872475,1.055985639,1.074125374,1.01181427093,1.07074603235,1.00679780705,0.89582145452,1.11781598759,1.26730512422,1.07238670883,0.976655970134,1.09671142119,1.30447630299,1.47169042077,1.54684956058,1.72001957271,1.78297556849,1.86130051868,1.73685074016
"","Ireland","Quad Btu",0.323810139892,0.312573805236,0.310329079645,0.308159807849,0.308059237021,0.31389621368,0.338755444258,0.340184472486,0.332649428011,0.350608445975,0.370539807825,0.385541320938,0.394134864546,0.405944916496,0.423540237615,0.432297224679,0.459427310836,0.486741500383,0.528670838968,0.565089058669,0.602063911907,0.624373734229,0.620285010392,0.614093458758,0.646699650618,0.671736924646,0.699580031976,0.68909990901,0.691163143563,0.623026308364,0.638417292085,0.587833406915,0.577483465412,0.564480763159,0.562640573042,0.59135245838
